user_id,product_id,interaction_type,rating,timestamp
USER0143,PROD0042,view,,2025-03-04 18:53:32
USER0481,PROD0366,view,,2025-03-21 18:53:32
USER0255,PROD0433,cart,,2025-11-19 18:53:32
USER0208,PROD0007,cart,3.0,2025-11-01 18:53:32
USER0663,PROD0074,view,,2025-06-18 18:53:32
USER0236,PROD0362,purchase,4.0,2025-12-04 18:53:32
USER0650,PROD0036,cart,5.0,2025-10-01 18:53:32
USER0173,PROD0072,view,5.0,2025-04-07 18:53:32
USER0878,PROD0434,purchase,3.0,2025-01-20 18:53:32
USER0595,PROD0344,cart,4.0,2025-11-16 18:53:32
USER0947,PROD0261,cart,3.0,2025-01-20 18:53:32
USER0026,PROD0389,view,,2025-06-26 18:53:32
USER0400,PROD0253,purchase,,2025-05-19 18:53:32
USER0621,PROD0074,cart,,2025-01-20 18:53:32
USER0203,PROD0233,view,,2025-08-15 18:53:32
USER0290,PROD0035,view,4.0,2025-07-02 18:53:32
USER0425,PROD0127,cart,,2025-11-22 18:53:32
USER0602,PROD0297,purchase,3.0,2025-06-27 18:53:32
USER0310,PROD0181,view,,2025-01-20 18:53:32
USER0285,PROD0369,view,,2025-08-13 18:53:32
USER0628,PROD0381,view,,2025-06-23 18:53:32
USER0690,PROD0051,view,4.0,2025-09-25 18:53:32
USER0871,PROD0255,view,,2025-07-28 18:53:32
USER0352,PROD0499,view,5.0,2025-05-18 18:53:32
USER0999,PROD0018,purchase,,2025-05-04 18:53:32
USER0996,PROD0228,view,5.0,2025-10-01 18:53:32
USER0060,PROD0267,cart,,2025-03-13 18:53:32
USER0930,PROD0061,view,,2025-05-23 18:53:32
USER0927,PROD0028,cart,,2025-12-03 18:53:32
USER0201,PROD0165,cart,4.0,2025-09-08 18:53:32
USER0268,PROD0001,view,,2025-01-20 18:53:32
USER0656,PROD0384,view,,2025-03-18 18:53:32
USER0435,PROD0365,view,4.0,2025-12-18 18:53:32
USER0234,PROD0184,view,,2025-08-07 18:53:32
USER0049,PROD0266,cart,,2025-11-29 18:53:32
USER0775,PROD0124,purchase,5.0,2025-07-30 18:53:32
USER0405,PROD0392,view,3.0,2025-04-30 18:53:32
USER0182,PROD0186,view,4.0,2025-08-31 18:53:32
USER0956,PROD0362,view,,2025-02-28 18:53:32
USER0455,PROD0418,view,3.0,2025-12-26 18:53:32
USER0686,PROD0449,cart,3.0,2025-04-08 18:53:32
USER0714,PROD0173,cart,,2025-06-04 18:53:32
USER0769,PROD0426,purchase,,2026-01-02 18:53:32
USER0325,PROD0228,view,,2025-06-29 18:53:32
USER0629,PROD0326,view,5.0,2025-09-26 18:53:32
USER0397,PROD0347,cart,,2025-08-07 18:53:32
USER0548,PROD0335,cart,,2025-05-17 18:53:32
USER0804,PROD0030,purchase,,2025-07-29 18:53:32
USER0362,PROD0221,view,3.0,2025-06-24 18:53:32
USER0664,PROD0468,view,,2025-08-23 18:53:32
USER0111,PROD0413,purchase,4.0,2025-12-21 18:53:32
USER0866,PROD0309,view,,2025-08-31 18:53:32
USER0253,PROD0473,cart,,2025-09-28 18:53:32
USER0788,PROD0067,cart,,2025-05-18 18:53:32
USER0299,PROD0251,view,,2025-02-28 18:53:32
USER0335,PROD0479,view,,2025-07-04 18:53:32
USER0624,PROD0256,view,,2025-04-11 18:53:32
USER0503,PROD0062,cart,,2025-09-10 18:53:32
USER0182,PROD0098,view,,2025-10-06 18:53:32
USER0970,PROD0310,cart,4.0,2025-04-03 18:53:32
USER0022,PROD0145,view,5.0,2026-01-14 18:53:32
USER0012,PROD0113,cart,,2025-05-29 18:53:32
USER0694,PROD0477,cart,4.0,2025-02-20 18:53:32
USER0275,PROD0170,cart,,2025-09-20 18:53:32
USER0183,PROD0167,cart,5.0,2026-01-02 18:53:32
USER0470,PROD0077,view,5.0,2025-09-12 18:53:32
USER0266,PROD0064,view,4.0,2025-05-29 18:53:32
USER0912,PROD0053,view,,2025-09-01 18:53:32
USER0622,PROD0489,view,,2025-08-23 18:53:32
USER0471,PROD0407,view,,2025-03-31 18:53:32
USER0915,PROD0070,view,4.0,2025-08-25 18:53:32
USER0632,PROD0137,cart,3.0,2025-06-04 18:53:32
USER0083,PROD0026,cart,5.0,2025-01-21 18:53:32
USER0581,PROD0494,purchase,5.0,2025-10-13 18:53:32
USER0199,PROD0041,view,,2025-12-21 18:53:32
USER0523,PROD0221,view,4.0,2025-08-02 18:53:32
USER0717,PROD0493,view,3.0,2025-08-18 18:53:32
USER0772,PROD0009,cart,3.0,2025-10-22 18:53:32
USER0125,PROD0401,view,5.0,2025-10-05 18:53:32
USER0347,PROD0105,purchase,4.0,2025-04-24 18:53:32
USER0741,PROD0003,view,5.0,2025-03-12 18:53:32
USER0285,PROD0181,view,,2025-04-11 18:53:32
USER0923,PROD0209,view,3.0,2025-06-19 18:53:32
USER0602,PROD0344,view,4.0,2025-11-29 18:53:32
USER0550,PROD0096,view,3.0,2025-10-21 18:53:32
USER0226,PROD0180,view,5.0,2025-08-19 18:53:32
USER0362,PROD0235,cart,,2026-01-13 18:53:32
USER0910,PROD0328,view,4.0,2025-08-13 18:53:32
USER0916,PROD0437,view,4.0,2025-01-25 18:53:32
USER0380,PROD0482,purchase,3.0,2025-03-27 18:53:32
USER0444,PROD0113,view,,2025-12-03 18:53:32
USER0543,PROD0459,cart,,2025-08-27 18:53:32
USER0866,PROD0131,view,,2025-02-21 18:53:32
USER0532,PROD0470,cart,,2026-01-01 18:53:32
USER0713,PROD0109,view,5.0,2025-11-05 18:53:32
USER0755,PROD0231,view,5.0,2025-09-19 18:53:32
USER0265,PROD0326,cart,,2025-10-15 18:53:32
USER0979,PROD0396,purchase,,2025-03-16 18:53:32
USER0894,PROD0194,view,4.0,2025-10-23 18:53:32
USER0687,PROD0161,view,,2025-02-06 18:53:32
USER0102,PROD0003,view,3.0,2025-06-06 18:53:32
USER0652,PROD0386,cart,5.0,2025-11-19 18:53:32
USER0778,PROD0148,cart,3.0,2026-01-04 18:53:32
USER0086,PROD0479,view,5.0,2025-08-12 18:53:32
USER0651,PROD0166,purchase,,2025-09-01 18:53:32
USER0974,PROD0118,view,5.0,2025-09-04 18:53:32
USER0024,PROD0286,purchase,,2025-06-12 18:53:32
USER0965,PROD0221,view,4.0,2025-11-03 18:53:32
USER0559,PROD0268,view,,2025-07-23 18:53:32
USER0541,PROD0361,view,,2025-01-18 18:53:32
USER0655,PROD0229,cart,4.0,2025-05-30 18:53:32
USER0514,PROD0404,view,3.0,2025-10-28 18:53:32
USER0237,PROD0362,view,4.0,2025-09-14 18:53:32
USER0840,PROD0037,purchase,,2025-10-10 18:53:32
USER0403,PROD0101,view,5.0,2025-11-30 18:53:32
USER0879,PROD0288,view,5.0,2025-07-24 18:53:32
USER0066,PROD0338,view,,2025-09-02 18:53:32
USER0001,PROD0031,purchase,,2025-03-04 18:53:32
USER0981,PROD0034,view,5.0,2025-11-08 18:53:32
USER0006,PROD0357,view,4.0,2025-03-25 18:53:32
USER0869,PROD0159,cart,4.0,2025-10-23 18:53:32
USER0919,PROD0251,cart,,2025-08-04 18:53:32
USER0399,PROD0231,view,,2025-06-29 18:53:32
USER0897,PROD0116,view,,2025-04-13 18:53:32
USER0022,PROD0149,cart,3.0,2025-03-14 18:53:32
USER0418,PROD0300,purchase,,2025-12-08 18:53:32
USER0121,PROD0290,purchase,3.0,2025-06-22 18:53:32
USER0147,PROD0029,purchase,3.0,2025-09-18 18:53:32
USER0664,PROD0230,view,4.0,2025-12-14 18:53:32
USER0823,PROD0089,cart,4.0,2025-12-02 18:53:32
USER0345,PROD0245,purchase,5.0,2025-10-11 18:53:32
USER0026,PROD0186,view,,2025-09-13 18:53:32
USER0367,PROD0207,view,3.0,2025-07-26 18:53:32
USER0781,PROD0085,cart,3.0,2025-03-02 18:53:32
USER0243,PROD0452,cart,,2025-03-06 18:53:32
USER0535,PROD0499,view,,2025-08-19 18:53:32
USER0287,PROD0303,cart,,2025-07-23 18:53:32
USER0447,PROD0391,view,,2025-12-07 18:53:32
USER0570,PROD0467,view,,2025-03-29 18:53:32
USER0194,PROD0329,cart,4.0,2025-02-04 18:53:32
USER0401,PROD0315,cart,,2025-05-21 18:53:32
USER0809,PROD0117,cart,,2025-10-09 18:53:32
USER0814,PROD0500,cart,,2025-10-28 18:53:32
USER0717,PROD0113,view,,2025-05-08 18:53:32
USER0598,PROD0107,view,,2025-05-04 18:53:32
USER0981,PROD0178,purchase,,2025-03-17 18:53:32
USER0210,PROD0235,cart,,2025-05-01 18:53:32
USER0270,PROD0327,view,,2025-12-06 18:53:32
USER0961,PROD0089,cart,5.0,2025-04-20 18:53:32
USER0440,PROD0030,view,5.0,2025-01-18 18:53:32
USER0976,PROD0446,cart,,2025-10-15 18:53:32
USER0629,PROD0414,view,4.0,2025-08-27 18:53:32
USER0552,PROD0123,view,5.0,2025-02-22 18:53:32
USER0405,PROD0115,view,,2025-07-18 18:53:32
USER0482,PROD0050,view,4.0,2025-08-15 18:53:32
USER0006,PROD0327,view,,2025-09-17 18:53:32
USER0800,PROD0476,view,4.0,2025-06-21 18:53:32
USER0017,PROD0483,cart,,2025-08-12 18:53:32
USER0073,PROD0165,cart,,2025-11-14 18:53:32
USER0026,PROD0231,cart,4.0,2025-12-20 18:53:32
USER0476,PROD0372,cart,3.0,2025-03-29 18:53:32
USER0387,PROD0222,view,3.0,2025-04-13 18:53:32
USER0884,PROD0365,view,,2025-12-05 18:53:32
USER0480,PROD0077,cart,,2025-12-13 18:53:32
USER0454,PROD0079,view,,2026-01-09 18:53:32
USER0628,PROD0199,cart,5.0,2025-10-18 18:53:32
USER0314,PROD0071,cart,3.0,2025-12-22 18:53:32
USER0816,PROD0028,view,3.0,2025-04-06 18:53:32
USER0344,PROD0372,view,,2025-07-27 18:53:32
USER0530,PROD0329,view,3.0,2025-08-30 18:53:32
USER0761,PROD0101,cart,,2025-10-15 18:53:32
USER0920,PROD0016,purchase,,2025-08-22 18:53:32
USER0771,PROD0127,view,4.0,2025-01-17 18:53:32
USER0757,PROD0113,purchase,5.0,2025-05-19 18:53:32
USER0979,PROD0029,view,4.0,2025-08-28 18:53:32
USER0982,PROD0002,cart,,2025-06-01 18:53:32
USER0505,PROD0309,cart,4.0,2025-11-01 18:53:32
USER0651,PROD0310,cart,,2025-05-25 18:53:32
USER0440,PROD0375,view,3.0,2025-03-05 18:53:32
USER0852,PROD0082,cart,,2025-04-09 18:53:32
USER0424,PROD0341,view,4.0,2025-10-21 18:53:32
USER0851,PROD0373,purchase,4.0,2025-08-15 18:53:32
USER0628,PROD0120,cart,5.0,2025-09-13 18:53:32
USER0313,PROD0299,view,3.0,2025-03-30 18:53:32
USER0494,PROD0292,cart,,2025-03-12 18:53:32
USER0680,PROD0071,cart,,2025-09-22 18:53:32
USER0688,PROD0160,view,3.0,2025-11-04 18:53:32
USER0907,PROD0273,view,,2025-09-14 18:53:32
USER0369,PROD0300,view,4.0,2025-10-03 18:53:32
USER0958,PROD0058,cart,5.0,2025-08-13 18:53:32
USER0596,PROD0439,cart,5.0,2025-11-17 18:53:32
USER0086,PROD0110,cart,4.0,2025-08-02 18:53:32
USER0416,PROD0365,view,,2025-03-28 18:53:32
USER0605,PROD0394,view,,2025-03-14 18:53:32
USER0947,PROD0353,view,,2025-02-10 18:53:32
USER0660,PROD0318,cart,4.0,2025-05-19 18:53:32
USER0547,PROD0354,cart,5.0,2025-03-05 18:53:32
USER0722,PROD0423,view,3.0,2025-07-12 18:53:32
USER0464,PROD0284,cart,,2025-09-10 18:53:32
USER0127,PROD0159,cart,,2025-04-25 18:53:32
USER0642,PROD0432,view,5.0,2025-03-10 18:53:32
USER0870,PROD0268,cart,,2025-02-15 18:53:32
USER0602,PROD0442,cart,3.0,2025-07-18 18:53:32
USER0134,PROD0481,purchase,3.0,2025-03-11 18:53:32
USER0288,PROD0073,cart,,2025-10-04 18:53:32
USER0323,PROD0345,view,,2025-11-05 18:53:32
USER0320,PROD0203,view,,2025-12-02 18:53:32
USER0243,PROD0352,view,4.0,2025-05-01 18:53:32
USER0509,PROD0496,cart,3.0,2025-01-26 18:53:32
USER0239,PROD0234,view,,2025-11-16 18:53:32
USER0707,PROD0123,purchase,,2025-12-18 18:53:32
USER0532,PROD0124,view,3.0,2025-04-17 18:53:32
USER0149,PROD0349,view,,2025-03-10 18:53:32
USER0839,PROD0053,view,4.0,2025-03-10 18:53:32
USER0372,PROD0391,view,,2025-08-04 18:53:32
USER0513,PROD0330,cart,,2025-07-31 18:53:32
USER0559,PROD0185,cart,3.0,2025-02-16 18:53:32
USER0349,PROD0028,view,5.0,2025-03-28 18:53:32
USER0430,PROD0369,cart,4.0,2025-05-31 18:53:32
USER0805,PROD0176,cart,,2025-03-24 18:53:32
USER0316,PROD0349,purchase,4.0,2025-10-30 18:53:32
USER0790,PROD0457,cart,,2025-03-08 18:53:32
USER0906,PROD0468,view,,2025-03-11 18:53:32
USER0627,PROD0325,view,,2025-03-17 18:53:32
USER0997,PROD0002,purchase,3.0,2025-08-28 18:53:32
USER0260,PROD0399,view,3.0,2025-02-02 18:53:32
USER0471,PROD0485,view,,2025-12-15 18:53:32
USER0186,PROD0121,cart,5.0,2025-05-05 18:53:32
USER0177,PROD0345,cart,4.0,2025-02-10 18:53:32
USER0244,PROD0383,view,4.0,2025-05-20 18:53:32
USER0006,PROD0149,purchase,4.0,2025-12-03 18:53:32
USER0617,PROD0250,cart,5.0,2025-11-16 18:53:32
USER0993,PROD0126,cart,5.0,2025-03-07 18:53:32
USER0809,PROD0383,purchase,,2025-05-29 18:53:32
USER0605,PROD0172,cart,,2025-02-04 18:53:32
USER0940,PROD0143,cart,,2025-01-28 18:53:32
USER0186,PROD0182,view,,2025-12-20 18:53:32
USER0962,PROD0287,cart,,2025-04-11 18:53:32
USER0112,PROD0087,view,5.0,2025-10-12 18:53:32
USER0746,PROD0084,view,,2025-05-16 18:53:32
USER0808,PROD0058,cart,,2025-03-11 18:53:32
USER0991,PROD0038,cart,,2025-06-25 18:53:32
USER0922,PROD0362,purchase,4.0,2025-08-04 18:53:32
USER0099,PROD0267,view,3.0,2025-10-24 18:53:32
USER0920,PROD0296,view,5.0,2025-09-09 18:53:32
USER0615,PROD0161,cart,3.0,2025-10-06 18:53:32
USER0845,PROD0386,purchase,,2025-02-08 18:53:32
USER0233,PROD0004,cart,3.0,2025-07-27 18:53:32
USER0345,PROD0401,purchase,,2025-01-31 18:53:32
USER0542,PROD0331,view,4.0,2025-05-31 18:53:32
USER0332,PROD0162,purchase,3.0,2025-01-24 18:53:32
USER0853,PROD0025,view,,2025-12-14 18:53:32
USER0581,PROD0189,cart,4.0,2025-02-02 18:53:32
USER0381,PROD0367,view,,2025-02-05 18:53:32
USER0683,PROD0436,view,,2025-02-22 18:53:32
USER0287,PROD0447,view,,2025-05-12 18:53:32
USER0956,PROD0350,purchase,5.0,2025-01-19 18:53:32
USER0101,PROD0024,cart,4.0,2025-11-28 18:53:32
USER0547,PROD0499,cart,3.0,2025-12-26 18:53:32
USER0850,PROD0488,cart,4.0,2025-05-12 18:53:32
USER0554,PROD0328,view,5.0,2025-10-12 18:53:32
USER0157,PROD0434,purchase,,2025-03-03 18:53:32
USER0057,PROD0046,cart,4.0,2025-04-23 18:53:32
USER0596,PROD0287,cart,4.0,2025-11-02 18:53:32
USER0537,PROD0185,purchase,,2025-05-11 18:53:32
USER0451,PROD0328,view,3.0,2025-07-16 18:53:32
USER0091,PROD0427,cart,,2025-07-04 18:53:32
USER0332,PROD0481,cart,3.0,2025-09-01 18:53:32
USER0993,PROD0004,view,,2025-05-19 18:53:32
USER0137,PROD0215,view,4.0,2025-10-24 18:53:32
USER0829,PROD0282,purchase,,2025-02-01 18:53:32
USER0172,PROD0138,cart,4.0,2025-01-28 18:53:32
USER0500,PROD0253,view,,2025-09-11 18:53:32
USER0616,PROD0427,view,4.0,2025-02-04 18:53:32
USER0952,PROD0114,cart,,2025-07-20 18:53:32
USER0301,PROD0314,view,,2025-04-09 18:53:32
USER0689,PROD0319,view,4.0,2025-10-06 18:53:32
USER0616,PROD0316,view,4.0,2025-07-25 18:53:32
USER0814,PROD0388,purchase,,2025-11-13 18:53:32
USER0577,PROD0223,view,,2025-11-25 18:53:32
USER0821,PROD0433,view,4.0,2025-11-10 18:53:32
USER0954,PROD0018,purchase,5.0,2025-09-11 18:53:32
USER0513,PROD0199,view,5.0,2025-10-17 18:53:32
USER0704,PROD0371,view,3.0,2025-04-20 18:53:32
USER0366,PROD0353,cart,,2025-05-03 18:53:32
USER0641,PROD0474,purchase,5.0,2025-06-22 18:53:32
USER0248,PROD0469,view,4.0,2025-11-09 18:53:32
USER0949,PROD0167,view,,2025-02-14 18:53:32
USER0259,PROD0201,view,,2025-09-04 18:53:32
USER0040,PROD0132,cart,3.0,2025-05-02 18:53:32
USER0562,PROD0121,view,,2025-06-23 18:53:32
USER0375,PROD0276,cart,,2025-03-29 18:53:32
USER0694,PROD0076,view,3.0,2025-08-24 18:53:32
USER0730,PROD0188,cart,,2025-12-11 18:53:32
USER0131,PROD0092,view,4.0,2025-11-19 18:53:32
USER0890,PROD0057,view,,2025-10-14 18:53:32
USER0662,PROD0349,view,,2025-04-10 18:53:32
USER0863,PROD0499,purchase,5.0,2025-07-24 18:53:32
USER0403,PROD0461,view,4.0,2025-04-03 18:53:32
USER0082,PROD0185,view,,2025-11-30 18:53:32
USER0563,PROD0383,view,,2025-04-24 18:53:32
USER0060,PROD0420,purchase,4.0,2025-12-07 18:53:32
USER0031,PROD0295,view,,2025-05-07 18:53:32
USER0015,PROD0324,view,,2025-07-25 18:53:32
USER0092,PROD0003,cart,4.0,2025-10-06 18:53:32
USER0401,PROD0280,cart,,2025-11-17 18:53:32
USER0153,PROD0067,purchase,,2025-06-12 18:53:32
USER0402,PROD0477,view,3.0,2025-09-05 18:53:32
USER0398,PROD0269,view,,2025-09-21 18:53:32
USER0899,PROD0213,view,,2025-04-02 18:53:32
USER0268,PROD0021,view,3.0,2025-03-16 18:53:32
USER0863,PROD0045,cart,3.0,2025-08-28 18:53:32
USER0592,PROD0313,purchase,,2025-01-22 18:53:32
USER0014,PROD0226,view,,2025-03-25 18:53:32
USER0225,PROD0388,view,,2025-12-29 18:53:32
USER0900,PROD0254,view,,2025-11-18 18:53:32
USER0782,PROD0433,cart,4.0,2025-04-18 18:53:32
USER0234,PROD0429,cart,4.0,2025-02-26 18:53:32
USER0304,PROD0472,cart,,2025-03-17 18:53:32
USER0602,PROD0210,view,3.0,2025-06-18 18:53:32
USER0434,PROD0177,cart,,2025-03-12 18:53:32
USER0097,PROD0222,view,5.0,2025-02-27 18:53:32
USER0949,PROD0273,purchase,,2025-04-21 18:53:32
USER0439,PROD0283,cart,5.0,2025-10-30 18:53:32
USER0997,PROD0279,view,5.0,2025-07-01 18:53:32
USER0532,PROD0055,view,4.0,2025-11-22 18:53:32
USER0318,PROD0466,cart,,2025-05-25 18:53:32
USER0401,PROD0247,view,,2025-11-29 18:53:32
USER0189,PROD0397,view,,2025-04-05 18:53:32
USER0936,PROD0062,view,5.0,2025-08-26 18:53:32
USER0366,PROD0231,cart,4.0,2025-07-23 18:53:32
USER0998,PROD0400,cart,,2025-07-13 18:53:32
USER0375,PROD0076,view,4.0,2025-07-12 18:53:32
USER0801,PROD0383,view,4.0,2025-02-12 18:53:32
USER0631,PROD0085,view,3.0,2025-02-23 18:53:32
USER0420,PROD0456,view,,2025-02-20 18:53:32
USER0310,PROD0437,view,3.0,2025-03-01 18:53:32
USER0305,PROD0135,view,,2025-06-02 18:53:32
USER0031,PROD0406,cart,5.0,2025-06-02 18:53:32
USER0615,PROD0462,purchase,,2025-09-09 18:53:32
USER0903,PROD0044,purchase,5.0,2025-01-26 18:53:32
USER0895,PROD0221,view,5.0,2025-05-21 18:53:32
USER0966,PROD0399,cart,,2025-06-26 18:53:32
USER0769,PROD0021,view,3.0,2025-03-27 18:53:32
USER0398,PROD0323,view,,2025-07-25 18:53:32
USER0829,PROD0239,purchase,5.0,2025-12-13 18:53:32
USER0810,PROD0228,view,,2025-06-27 18:53:32
USER0141,PROD0492,cart,3.0,2025-11-29 18:53:32
USER0673,PROD0152,cart,,2026-01-09 18:53:32
USER0806,PROD0032,view,,2025-10-13 18:53:32
USER0580,PROD0045,cart,,2025-12-03 18:53:32
USER0296,PROD0243,view,,2025-06-19 18:53:32
USER0337,PROD0399,view,,2025-07-04 18:53:32
USER0474,PROD0114,view,,2025-03-22 18:53:32
USER0862,PROD0427,view,4.0,2025-08-21 18:53:32
USER0724,PROD0082,cart,4.0,2025-11-09 18:53:32
USER0444,PROD0164,purchase,,2025-07-12 18:53:32
USER0409,PROD0387,cart,3.0,2025-07-19 18:53:32
USER0472,PROD0378,view,4.0,2025-04-24 18:53:32
USER0189,PROD0365,cart,5.0,2025-01-26 18:53:32
USER0880,PROD0249,view,5.0,2025-03-12 18:53:32
USER0200,PROD0470,view,5.0,2025-12-21 18:53:32
USER0127,PROD0162,view,4.0,2025-05-23 18:53:32
USER0096,PROD0040,view,,2025-03-08 18:53:32
USER0162,PROD0018,purchase,,2025-10-01 18:53:32
USER0413,PROD0093,purchase,4.0,2025-11-02 18:53:32
USER0719,PROD0352,purchase,,2025-12-25 18:53:32
USER0925,PROD0258,view,,2025-09-12 18:53:32
USER0244,PROD0173,view,3.0,2025-05-09 18:53:32
USER0342,PROD0082,view,5.0,2025-05-08 18:53:32
USER0323,PROD0293,view,,2025-11-19 18:53:32
USER0743,PROD0431,view,,2026-01-04 18:53:32
USER0606,PROD0445,cart,,2025-05-18 18:53:32
USER0720,PROD0084,cart,3.0,2025-08-11 18:53:32
USER0441,PROD0136,view,3.0,2025-04-02 18:53:32
USER0230,PROD0267,cart,3.0,2025-06-11 18:53:32
USER0144,PROD0045,cart,5.0,2025-07-08 18:53:32
USER0895,PROD0310,purchase,,2025-09-05 18:53:32
USER0556,PROD0090,purchase,4.0,2025-06-20 18:53:32
USER0822,PROD0111,view,3.0,2025-05-01 18:53:32
USER0153,PROD0030,cart,,2025-01-23 18:53:32
USER0597,PROD0465,purchase,3.0,2026-01-05 18:53:32
USER0414,PROD0231,purchase,5.0,2025-04-25 18:53:32
USER0385,PROD0259,cart,5.0,2025-12-18 18:53:32
USER0298,PROD0305,view,3.0,2025-08-17 18:53:32
USER0079,PROD0327,view,3.0,2025-08-06 18:53:32
USER0102,PROD0386,purchase,,2025-12-17 18:53:32
USER0774,PROD0496,cart,4.0,2025-04-29 18:53:32
USER0069,PROD0012,purchase,4.0,2025-07-29 18:53:32
USER0744,PROD0415,view,4.0,2025-04-15 18:53:32
USER0671,PROD0247,view,4.0,2025-12-12 18:53:32
USER0211,PROD0171,purchase,,2025-10-03 18:53:32
USER0810,PROD0211,view,,2025-03-05 18:53:32
USER0020,PROD0098,cart,,2025-08-18 18:53:32
USER0738,PROD0381,purchase,,2025-07-08 18:53:32
USER0351,PROD0236,view,3.0,2025-09-10 18:53:32
USER0156,PROD0278,view,,2025-03-05 18:53:32
USER0165,PROD0128,view,3.0,2025-06-16 18:53:32
USER0917,PROD0077,cart,,2025-09-04 18:53:32
USER0510,PROD0309,view,,2025-02-08 18:53:32
USER0837,PROD0305,view,,2025-08-28 18:53:32
USER0521,PROD0383,cart,,2026-01-07 18:53:32
USER0357,PROD0447,cart,4.0,2025-04-20 18:53:32
USER0288,PROD0319,cart,3.0,2025-08-11 18:53:32
USER0750,PROD0429,cart,5.0,2025-03-04 18:53:32
USER0963,PROD0037,view,3.0,2025-08-16 18:53:32
USER0541,PROD0206,view,,2025-04-25 18:53:32
USER0498,PROD0183,purchase,,2025-11-15 18:53:32
USER0390,PROD0119,cart,5.0,2025-10-13 18:53:32
USER0367,PROD0038,view,3.0,2025-07-04 18:53:32
USER0778,PROD0101,cart,,2025-12-31 18:53:32
USER0102,PROD0197,cart,4.0,2025-09-22 18:53:32
USER0149,PROD0101,view,,2025-12-26 18:53:32
USER0577,PROD0251,purchase,,2025-12-23 18:53:32
USER0913,PROD0320,purchase,,2025-07-11 18:53:32
USER0250,PROD0179,cart,,2025-08-29 18:53:32
USER0418,PROD0358,cart,,2026-01-09 18:53:32
USER0689,PROD0438,cart,,2025-09-23 18:53:32
USER0961,PROD0109,cart,4.0,2025-09-14 18:53:32
USER0347,PROD0223,purchase,3.0,2025-03-29 18:53:32
USER0517,PROD0011,cart,5.0,2025-05-13 18:53:32
USER0209,PROD0170,view,,2025-03-04 18:53:32
USER0674,PROD0192,view,,2025-06-09 18:53:32
USER0690,PROD0443,view,,2025-05-17 18:53:32
USER0328,PROD0216,purchase,,2025-11-25 18:53:32
USER0885,PROD0081,view,3.0,2025-10-23 18:53:32
USER0505,PROD0224,view,,2025-11-27 18:53:32
USER0723,PROD0496,view,3.0,2025-04-20 18:53:32
USER0567,PROD0374,view,3.0,2025-09-26 18:53:32
USER0198,PROD0131,cart,3.0,2025-07-04 18:53:32
USER0683,PROD0302,view,3.0,2025-10-09 18:53:32
USER0012,PROD0141,cart,,2025-09-14 18:53:32
USER0531,PROD0144,view,,2025-04-10 18:53:32
USER0176,PROD0300,cart,4.0,2025-11-05 18:53:32
USER0989,PROD0150,view,,2025-12-23 18:53:32
USER0512,PROD0426,cart,,2025-07-27 18:53:32
USER0390,PROD0420,view,4.0,2025-02-11 18:53:32
USER0605,PROD0350,view,5.0,2025-09-24 18:53:32
USER0696,PROD0041,view,3.0,2025-02-24 18:53:32
USER0784,PROD0085,view,3.0,2025-10-05 18:53:32
USER0819,PROD0040,cart,,2026-01-11 18:53:32
USER0986,PROD0318,cart,3.0,2025-11-30 18:53:32
USER0732,PROD0325,view,,2025-08-28 18:53:32
USER0432,PROD0251,purchase,,2025-03-24 18:53:32
USER0902,PROD0111,cart,,2025-06-19 18:53:32
USER0113,PROD0442,view,3.0,2025-08-23 18:53:32
USER0618,PROD0457,cart,5.0,2025-09-20 18:53:32
USER0385,PROD0060,view,5.0,2026-01-11 18:53:32
USER0943,PROD0365,view,,2025-01-26 18:53:32
USER0088,PROD0033,view,,2026-01-01 18:53:32
USER0452,PROD0234,view,3.0,2025-06-08 18:53:32
USER0091,PROD0221,view,,2025-02-11 18:53:32
USER0723,PROD0496,cart,,2025-12-06 18:53:32
USER0925,PROD0228,view,4.0,2025-09-03 18:53:32
USER0504,PROD0310,view,3.0,2025-01-31 18:53:32
USER0593,PROD0425,cart,5.0,2025-03-19 18:53:32
USER0443,PROD0311,view,,2025-03-31 18:53:32
USER0683,PROD0101,view,4.0,2025-08-06 18:53:32
USER0182,PROD0416,view,5.0,2025-07-28 18:53:32
USER0730,PROD0133,cart,4.0,2025-09-14 18:53:32
USER0937,PROD0393,cart,4.0,2025-11-19 18:53:32
USER0079,PROD0456,cart,,2025-11-20 18:53:32
USER0921,PROD0302,view,3.0,2025-05-07 18:53:32
USER0602,PROD0069,cart,5.0,2025-12-19 18:53:32
USER0986,PROD0215,cart,4.0,2025-02-23 18:53:32
USER0586,PROD0435,view,4.0,2025-04-09 18:53:32
USER0813,PROD0225,cart,,2026-01-04 18:53:32
USER0840,PROD0031,view,3.0,2025-03-19 18:53:32
USER0174,PROD0186,cart,5.0,2026-01-04 18:53:32
USER0029,PROD0366,purchase,,2025-09-11 18:53:32
USER0234,PROD0133,cart,3.0,2026-01-11 18:53:32
USER0487,PROD0390,cart,,2025-04-06 18:53:32
USER0757,PROD0322,cart,4.0,2025-08-17 18:53:32
USER0492,PROD0265,view,3.0,2025-03-22 18:53:32
USER0673,PROD0285,view,5.0,2025-10-14 18:53:32
USER0213,PROD0204,view,,2025-05-11 18:53:32
USER0936,PROD0063,purchase,5.0,2025-06-28 18:53:32
USER0981,PROD0329,view,,2025-11-16 18:53:32
